ANO;MÊS;UNIDADE DA FEDERAÇÃO;REFINARIA;MATÉRIA PRIMA;PROCESSADO
1993;DEZ;RIO GRANDE DO SUL;RIOGRANDENSE;OUTRAS CARGAS;0
1993;NOV;RIO GRANDE DO SUL;RIOGRANDENSE;OUTRAS CARGAS;0
1993;JUN;SÃO PAULO;REPLAN;OUTRAS CARGAS;10001
1993;MAI;SÃO PAULO;REPLAN;OUTRAS CARGAS;35581
1993;AGO;SÃO PAULO;REPLAN;OUTRAS CARGAS;6943
1993;JUL;SÃO PAULO;REPLAN;OUTRAS CARGAS;7944
1993;ABR;SÃO PAULO;REPLAN;OUTRAS CARGAS;31539
1993;JAN;SÃO PAULO;REPLAN;OUTRAS CARGAS;2480
1993;DEZ;CEARÁ;LUBNOR;OUTRAS CARGAS;0
1993;MAR;SÃO PAULO;REPLAN;OUTRAS CARGAS;7374
1993;FEV;SÃO PAULO;REPLAN;OUTRAS CARGAS;7049
1993;SET;SÃO PAULO;REPLAN;OUTRAS CARGAS;11285
1993;ABR;AMAZONAS;REMAN;OUTRAS CARGAS;0
1993;MAR;AMAZONAS;REMAN;OUTRAS CARGAS;0
1993;JUN;AMAZONAS;REMAN;OUTRAS CARGAS;0
1993;MAI;AMAZONAS;REMAN;OUTRAS CARGAS;0
1993;FEV;AMAZONAS;REMAN;OUTRAS CARGAS;0
1993;NOV;SÃO PAULO;REPLAN;OUTRAS CARGAS;15058
1993;OUT;SÃO PAULO;REPLAN;OUTRAS CARGAS;20790
1993;JAN;AMAZONAS;REMAN;OUTRAS CARGAS;4284
1993;DEZ;SÃO PAULO;REPLAN;OUTRAS CARGAS;7752
1993;NOV;RIO GRANDE DO SUL;REFAP;OUTRAS CARGAS;59137
1993;OUT;RIO GRANDE DO SUL;REFAP;OUTRAS CARGAS;25499
1993;JAN;CEARÁ;LUBNOR;OUTRAS CARGAS;0
1993;DEZ;RIO GRANDE DO SUL;REFAP;OUTRAS CARGAS;87686
1993;SET;RIO GRANDE DO SUL;REFAP;OUTRAS CARGAS;39341
1993;JUN;RIO GRANDE DO SUL;REFAP;OUTRAS CARGAS;23946
1993;MAI;RIO GRANDE DO SUL;REFAP;OUTRAS CARGAS;3001
1993;AGO;RIO GRANDE DO SUL;REFAP;OUTRAS CARGAS;44320
1993;JUL;RIO GRANDE DO SUL;REFAP;OUTRAS CARGAS;35088
1993;FEV;CEARÁ;LUBNOR;OUTRAS CARGAS;0
1993;SET;CEARÁ;LUBNOR;OUTRAS CARGAS;0
1993;AGO;CEARÁ;LUBNOR;OUTRAS CARGAS;0
1993;NOV;CEARÁ;LUBNOR;OUTRAS CARGAS;0
1993;OUT;CEARÁ;LUBNOR;OUTRAS CARGAS;0
1993;JUL;CEARÁ;LUBNOR;OUTRAS CARGAS;0
1993;ABR;CEARÁ;LUBNOR;OUTRAS CARGAS;0
1993;MAR;CEARÁ;LUBNOR;OUTRAS CARGAS;0
1993;JUN;CEARÁ;LUBNOR;OUTRAS CARGAS;0
1993;MAI;CEARÁ;LUBNOR;OUTRAS CARGAS;0
1993;AGO;PARANÁ;REPAR;OUTRAS CARGAS;4160
1993;JUL;PARANÁ;REPAR;OUTRAS CARGAS;3613
1993;OUT;PARANÁ;REPAR;OUTRAS CARGAS;595
1993;SET;PARANÁ;REPAR;OUTRAS CARGAS;3949
1993;JUN;PARANÁ;REPAR;OUTRAS CARGAS;5330
1993;MAR;PARANÁ;REPAR;OUTRAS CARGAS;2786
1993;FEV;PARANÁ;REPAR;OUTRAS CARGAS;12831
1993;MAI;PARANÁ;REPAR;OUTRAS CARGAS;7373
1993;ABR;PARANÁ;REPAR;OUTRAS CARGAS;1586
1993;NOV;PARANÁ;REPAR;OUTRAS CARGAS;8527
1993;JUN;SÃO PAULO;REVAP;OUTRAS CARGAS;22505
1993;MAI;SÃO PAULO;REVAP;OUTRAS CARGAS;16612
1993;AGO;SÃO PAULO;REVAP;OUTRAS CARGAS;16195
1993;JUL;SÃO PAULO;REVAP;OUTRAS CARGAS;9432
1993;ABR;SÃO PAULO;REVAP;OUTRAS CARGAS;62978
1993;JAN;SÃO PAULO;REVAP;OUTRAS CARGAS;3776
1993;DEZ;PARANÁ;REPAR;OUTRAS CARGAS;5344
1993;MAR;SÃO PAULO;REVAP;OUTRAS CARGAS;40582
1993;FEV;SÃO PAULO;REVAP;OUTRAS CARGAS;28556
1993;JAN;SÃO PAULO;RECAP;OUTRAS CARGAS;1629
1993;DEZ;AMAZONAS;REMAN;OUTRAS CARGAS;1268
1993;MAR;SÃO PAULO;RECAP;OUTRAS CARGAS;809
1993;FEV;SÃO PAULO;RECAP;OUTRAS CARGAS;1698
1993;NOV;AMAZONAS;REMAN;OUTRAS CARGAS;3
1993;AGO;AMAZONAS;REMAN;OUTRAS CARGAS;0
1993;JUL;AMAZONAS;REMAN;OUTRAS CARGAS;0
1993;OUT;AMAZONAS;REMAN;OUTRAS CARGAS;0
1993;SET;AMAZONAS;REMAN;OUTRAS CARGAS;0
1993;ABR;SÃO PAULO;RECAP;OUTRAS CARGAS;499
1993;NOV;SÃO PAULO;RECAP;OUTRAS CARGAS;971
1993;OUT;SÃO PAULO;RECAP;OUTRAS CARGAS;1329
1993;JAN;PARANÁ;REPAR;OUTRAS CARGAS;11030
1993;DEZ;SÃO PAULO;RECAP;OUTRAS CARGAS;1112
1993;SET;SÃO PAULO;RECAP;OUTRAS CARGAS;1365
1993;JUN;SÃO PAULO;RECAP;OUTRAS CARGAS;884
1993;MAI;SÃO PAULO;RECAP;OUTRAS CARGAS;477
1993;AGO;SÃO PAULO;RECAP;OUTRAS CARGAS;719
1993;JUL;SÃO PAULO;RECAP;OUTRAS CARGAS;1131
1993;JUL;SÃO PAULO;RECAP;PETRÓLEO IMPORTADO;0
1993;JUN;SÃO PAULO;RECAP;PETRÓLEO NACIONAL;152265
1993;MAI;SÃO PAULO;RECAP;PETRÓLEO NACIONAL;139452
1993;AGO;SÃO PAULO;RECAP;PETRÓLEO NACIONAL;181950
1993;JUL;SÃO PAULO;RECAP;PETRÓLEO NACIONAL;179244
1993;ABR;SÃO PAULO;RECAP;PETRÓLEO NACIONAL;136346
1993;JAN;SÃO PAULO;RECAP;PETRÓLEO NACIONAL;161393
1993;DEZ;AMAZONAS;REMAN;PETRÓLEO NACIONAL;3298
1993;MAR;SÃO PAULO;RECAP;PETRÓLEO NACIONAL;153631
1993;FEV;SÃO PAULO;RECAP;PETRÓLEO NACIONAL;141798
1993;SET;SÃO PAULO;RECAP;PETRÓLEO NACIONAL;158804
1993;ABR;PARANÁ;REPAR;PETRÓLEO NACIONAL;239475
1993;MAR;PARANÁ;REPAR;PETRÓLEO NACIONAL;475859
1993;JUN;PARANÁ;REPAR;PETRÓLEO NACIONAL;417860
1993;MAI;PARANÁ;REPAR;PETRÓLEO NACIONAL;431697
1993;FEV;PARANÁ;REPAR;PETRÓLEO NACIONAL;485664
1993;NOV;SÃO PAULO;RECAP;PETRÓLEO NACIONAL;159007
1993;OUT;SÃO PAULO;RECAP;PETRÓLEO NACIONAL;170902
1993;JAN;PARANÁ;REPAR;PETRÓLEO NACIONAL;407178
1993;DEZ;SÃO PAULO;RECAP;PETRÓLEO NACIONAL;161970
1993;NOV;SÃO PAULO;REPLAN;PETRÓLEO NACIONAL;127942
1993;OUT;SÃO PAULO;REPLAN;PETRÓLEO NACIONAL;131581
1993;JAN;AMAZONAS;REMAN;PETRÓLEO NACIONAL;41380
1993;DEZ;SÃO PAULO;REPLAN;PETRÓLEO NACIONAL;234024
1993;SET;SÃO PAULO;REPLAN;PETRÓLEO NACIONAL;81141
1993;JUN;SÃO PAULO;REPLAN;PETRÓLEO NACIONAL;205403
1993;MAI;SÃO PAULO;REPLAN;PETRÓLEO NACIONAL;235680
1993;AGO;SÃO PAULO;REPLAN;PETRÓLEO NACIONAL;173348
1993;JUL;SÃO PAULO;REPLAN;PETRÓLEO NACIONAL;177676
1993;FEV;AMAZONAS;REMAN;PETRÓLEO NACIONAL;41560
1993;SET;AMAZONAS;REMAN;PETRÓLEO NACIONAL;7462
1993;AGO;AMAZONAS;REMAN;PETRÓLEO NACIONAL;7128
1993;NOV;AMAZONAS;REMAN;PETRÓLEO NACIONAL;1146
1993;OUT;AMAZONAS;REMAN;PETRÓLEO NACIONAL;13657
1993;JUL;AMAZONAS;REMAN;PETRÓLEO NACIONAL;33476
1993;ABR;AMAZONAS;REMAN;PETRÓLEO NACIONAL;28925
1993;MAR;AMAZONAS;REMAN;PETRÓLEO NACIONAL;52452
1993;JUN;AMAZONAS;REMAN;PETRÓLEO NACIONAL;17244
1993;MAI;AMAZONAS;REMAN;PETRÓLEO NACIONAL;7534
1993;AGO;RIO GRANDE DO NORTE;RPCC;PETRÓLEO NACIONAL;0
1993;JUL;RIO GRANDE DO NORTE;RPCC;PETRÓLEO NACIONAL;0
1993;OUT;RIO GRANDE DO NORTE;RPCC;PETRÓLEO NACIONAL;0
1993;SET;RIO GRANDE DO NORTE;RPCC;PETRÓLEO NACIONAL;0
1993;JUN;RIO GRANDE DO NORTE;RPCC;PETRÓLEO NACIONAL;0
1993;MAR;RIO GRANDE DO NORTE;RPCC;PETRÓLEO NACIONAL;0
1993;FEV;RIO GRANDE DO NORTE;RPCC;PETRÓLEO NACIONAL;0
1993;MAI;RIO GRANDE DO NORTE;RPCC;PETRÓLEO NACIONAL;0
1993;ABR;RIO GRANDE DO NORTE;RPCC;PETRÓLEO NACIONAL;0
1993;NOV;RIO GRANDE DO NORTE;RPCC;PETRÓLEO NACIONAL;0
1993;JUN;PERNAMBUCO;RNEST;PETRÓLEO NACIONAL;0
1993;MAI;PERNAMBUCO;RNEST;PETRÓLEO NACIONAL;0
1993;AGO;PERNAMBUCO;RNEST;PETRÓLEO NACIONAL;0
1993;JUL;PERNAMBUCO;RNEST;PETRÓLEO NACIONAL;0
1993;ABR;PERNAMBUCO;RNEST;PETRÓLEO NACIONAL;0
1993;JAN;PERNAMBUCO;RNEST;PETRÓLEO NACIONAL;0
1993;DEZ;RIO GRANDE DO NORTE;RPCC;PETRÓLEO NACIONAL;0
1993;MAR;PERNAMBUCO;RNEST;PETRÓLEO NACIONAL;0
1993;FEV;PERNAMBUCO;RNEST;PETRÓLEO NACIONAL;0
1993;JAN;SÃO PAULO;REVAP;PETRÓLEO NACIONAL;459855
1993;DEZ;PARANÁ;REPAR;PETRÓLEO NACIONAL;323890
1993;MAR;SÃO PAULO;REVAP;PETRÓLEO NACIONAL;687561
1993;FEV;SÃO PAULO;REVAP;PETRÓLEO NACIONAL;443997
1993;NOV;PARANÁ;REPAR;PETRÓLEO NACIONAL;477253
1993;AGO;PARANÁ;REPAR;PETRÓLEO NACIONAL;556358
1993;JUL;PARANÁ;REPAR;PETRÓLEO NACIONAL;378023
1993;OUT;PARANÁ;REPAR;PETRÓLEO NACIONAL;600342
1993;SET;PARANÁ;REPAR;PETRÓLEO NACIONAL;611507
1993;ABR;SÃO PAULO;REVAP;PETRÓLEO NACIONAL;529905
1993;NOV;SÃO PAULO;REVAP;PETRÓLEO NACIONAL;669660
1993;OUT;SÃO PAULO;REVAP;PETRÓLEO NACIONAL;721730
1993;JAN;RIO GRANDE DO NORTE;RPCC;PETRÓLEO NACIONAL;0
1993;DEZ;SÃO PAULO;REVAP;PETRÓLEO NACIONAL;737521
1993;SET;SÃO PAULO;REVAP;PETRÓLEO NACIONAL;390630
1993;JUN;SÃO PAULO;REVAP;PETRÓLEO NACIONAL;679274
1993;MAI;SÃO PAULO;REVAP;PETRÓLEO NACIONAL;619269
1993;AGO;SÃO PAULO;REVAP;PETRÓLEO NACIONAL;509438
1993;JUL;SÃO PAULO;REVAP;PETRÓLEO NACIONAL;651073
1993;FEV;RIO DE JANEIRO;REDUC;PETRÓLEO NACIONAL;311609
1993;JAN;RIO DE JANEIRO;REDUC;PETRÓLEO NACIONAL;324471
1993;ABR;RIO DE JANEIRO;REDUC;PETRÓLEO NACIONAL;382019
1993;MAR;RIO DE JANEIRO;REDUC;PETRÓLEO NACIONAL;473185
1993;DEZ;BAHIA;RLAM;PETRÓLEO NACIONAL;611499
1993;SET;BAHIA;RLAM;PETRÓLEO NACIONAL;593984
1993;AGO;BAHIA;RLAM;PETRÓLEO NACIONAL;625936
1993;NOV;BAHIA;RLAM;PETRÓLEO NACIONAL;586084
1993;OUT;BAHIA;RLAM;PETRÓLEO NACIONAL;609944
1993;MAI;RIO DE JANEIRO;REDUC;PETRÓLEO NACIONAL;316673
1993;DEZ;RIO DE JANEIRO;REDUC;PETRÓLEO NACIONAL;470677
1993;NOV;RIO DE JANEIRO;REDUC;PETRÓLEO NACIONAL;430320
1993;FEV;MINAS GERAIS;REGAP;PETRÓLEO NACIONAL;100643
1993;JAN;MINAS GERAIS;REGAP;PETRÓLEO NACIONAL;139089
1993;OUT;RIO DE JANEIRO;REDUC;PETRÓLEO NACIONAL;464573
1993;JUL;RIO DE JANEIRO;REDUC;PETRÓLEO NACIONAL;444594
1993;JUN;RIO DE JANEIRO;REDUC;PETRÓLEO NACIONAL;420804
1993;SET;RIO DE JANEIRO;REDUC;PETRÓLEO NACIONAL;415850
1993;AGO;RIO DE JANEIRO;REDUC;PETRÓLEO NACIONAL;349665
1993;JUL;SÃO PAULO;RPBC;PETRÓLEO NACIONAL;475229
1993;JUN;SÃO PAULO;RPBC;PETRÓLEO NACIONAL;498215
1993;SET;SÃO PAULO;RPBC;PETRÓLEO NACIONAL;473355
1993;AGO;SÃO PAULO;RPBC;PETRÓLEO NACIONAL;510074
1993;MAI;SÃO PAULO;RPBC;PETRÓLEO NACIONAL;567905
1993;FEV;SÃO PAULO;RPBC;PETRÓLEO NACIONAL;526216
1993;JAN;SÃO PAULO;RPBC;PETRÓLEO NACIONAL;526416
1993;ABR;SÃO PAULO;RPBC;PETRÓLEO NACIONAL;380906
1993;MAR;SÃO PAULO;RPBC;PETRÓLEO NACIONAL;568505
1993;OUT;SÃO PAULO;RPBC;PETRÓLEO NACIONAL;519491
1993;MAI;BAHIA;RLAM;PETRÓLEO NACIONAL;604655
1993;ABR;BAHIA;RLAM;PETRÓLEO NACIONAL;596433
1993;JUL;BAHIA;RLAM;PETRÓLEO NACIONAL;623379
1993;JUN;BAHIA;RLAM;PETRÓLEO NACIONAL;562337
1993;MAR;BAHIA;RLAM;PETRÓLEO NACIONAL;578604
1993;DEZ;SÃO PAULO;RPBC;PETRÓLEO NACIONAL;462632
1993;NOV;SÃO PAULO;RPBC;PETRÓLEO NACIONAL;203495
1993;FEV;BAHIA;RLAM;PETRÓLEO NACIONAL;560996
1993;JAN;BAHIA;RLAM;PETRÓLEO NACIONAL;559479
1993;ABR;CEARÁ;LUBNOR;PETRÓLEO NACIONAL;0
1993;MAR;CEARÁ;LUBNOR;PETRÓLEO NACIONAL;0
1993;JUN;CEARÁ;LUBNOR;PETRÓLEO NACIONAL;0
1993;MAI;CEARÁ;LUBNOR;PETRÓLEO NACIONAL;1681
1993;FEV;CEARÁ;LUBNOR;PETRÓLEO NACIONAL;0
1993;NOV;RIO GRANDE DO SUL;REFAP;PETRÓLEO NACIONAL;19284
1993;OUT;RIO GRANDE DO SUL;REFAP;PETRÓLEO NACIONAL;19982
1993;JAN;CEARÁ;LUBNOR;PETRÓLEO NACIONAL;0
1993;DEZ;RIO GRANDE DO SUL;REFAP;PETRÓLEO NACIONAL;43079
1993;JUL;CEARÁ;LUBNOR;PETRÓLEO NACIONAL;0
1993;FEV;SÃO PAULO;REPLAN;PETRÓLEO NACIONAL;102785
1993;JAN;SÃO PAULO;REPLAN;PETRÓLEO NACIONAL;222700
1993;ABR;SÃO PAULO;REPLAN;PETRÓLEO NACIONAL;261340
1993;MAR;SÃO PAULO;REPLAN;PETRÓLEO NACIONAL;169778
1993;DEZ;CEARÁ;LUBNOR;PETRÓLEO NACIONAL;0
1993;SET;CEARÁ;LUBNOR;PETRÓLEO NACIONAL;0
1993;AGO;CEARÁ;LUBNOR;PETRÓLEO NACIONAL;0
1993;NOV;CEARÁ;LUBNOR;PETRÓLEO NACIONAL;0
1993;OUT;CEARÁ;LUBNOR;PETRÓLEO NACIONAL;0
1993;SET;MINAS GERAIS;REGAP;PETRÓLEO NACIONAL;96982
1993;AGO;MINAS GERAIS;REGAP;PETRÓLEO NACIONAL;125803
1993;NOV;MINAS GERAIS;REGAP;PETRÓLEO NACIONAL;139994
1993;OUT;MINAS GERAIS;REGAP;PETRÓLEO NACIONAL;168367
1993;JUL;MINAS GERAIS;REGAP;PETRÓLEO NACIONAL;110450
1993;ABR;MINAS GERAIS;REGAP;PETRÓLEO NACIONAL;80265
1993;MAR;MINAS GERAIS;REGAP;PETRÓLEO NACIONAL;72219
1993;JUN;MINAS GERAIS;REGAP;PETRÓLEO NACIONAL;113657
1993;MAI;MINAS GERAIS;REGAP;PETRÓLEO NACIONAL;114181
1993;DEZ;MINAS GERAIS;REGAP;PETRÓLEO NACIONAL;172328
1993;JUL;RIO GRANDE DO SUL;REFAP;PETRÓLEO NACIONAL;27223
1993;JUN;RIO GRANDE DO SUL;REFAP;PETRÓLEO NACIONAL;27097
1993;SET;RIO GRANDE DO SUL;REFAP;PETRÓLEO NACIONAL;16383
1993;AGO;RIO GRANDE DO SUL;REFAP;PETRÓLEO NACIONAL;19803
1993;MAI;RIO GRANDE DO SUL;REFAP;PETRÓLEO NACIONAL;22865
1993;FEV;RIO GRANDE DO SUL;REFAP;PETRÓLEO NACIONAL;45838
1993;JAN;RIO GRANDE DO SUL;REFAP;PETRÓLEO NACIONAL;14509
1993;ABR;RIO GRANDE DO SUL;REFAP;PETRÓLEO NACIONAL;15871
1993;MAR;RIO GRANDE DO SUL;REFAP;PETRÓLEO NACIONAL;11715
1993;OUT;PERNAMBUCO;RNEST;PETRÓLEO NACIONAL;0
1993;ABR;RIO GRANDE DO SUL;REFAP;PETRÓLEO IMPORTADO;302127
1993;MAR;RIO GRANDE DO SUL;REFAP;PETRÓLEO IMPORTADO;340930
1993;JUN;RIO GRANDE DO SUL;REFAP;PETRÓLEO IMPORTADO;288100
1993;MAI;RIO GRANDE DO SUL;REFAP;PETRÓLEO IMPORTADO;333298
1993;FEV;RIO GRANDE DO SUL;REFAP;PETRÓLEO IMPORTADO;280373
1993;NOV;MINAS GERAIS;REGAP;PETRÓLEO IMPORTADO;430297
1993;OUT;MINAS GERAIS;REGAP;PETRÓLEO IMPORTADO;503708
1993;JAN;RIO GRANDE DO SUL;REFAP;PETRÓLEO IMPORTADO;326717
1993;DEZ;MINAS GERAIS;REGAP;PETRÓLEO IMPORTADO;448997
1993;JUL;RIO GRANDE DO SUL;REFAP;PETRÓLEO IMPORTADO;277970
1993;FEV;CEARÁ;LUBNOR;PETRÓLEO IMPORTADO;23351
1993;JAN;CEARÁ;LUBNOR;PETRÓLEO IMPORTADO;24628
1993;ABR;CEARÁ;LUBNOR;PETRÓLEO IMPORTADO;18676
1993;MAR;CEARÁ;LUBNOR;PETRÓLEO IMPORTADO;24954
1993;DEZ;RIO GRANDE DO SUL;REFAP;PETRÓLEO IMPORTADO;326263
1993;SET;RIO GRANDE DO SUL;REFAP;PETRÓLEO IMPORTADO;290912
1993;AGO;RIO GRANDE DO SUL;REFAP;PETRÓLEO IMPORTADO;295577
1993;NOV;RIO GRANDE DO SUL;REFAP;PETRÓLEO IMPORTADO;383280
1993;OUT;RIO GRANDE DO SUL;REFAP;PETRÓLEO IMPORTADO;313435
1993;SET;RIO DE JANEIRO;REDUC;PETRÓLEO IMPORTADO;291492
1993;AGO;RIO DE JANEIRO;REDUC;PETRÓLEO IMPORTADO;364881
1993;NOV;RIO DE JANEIRO;REDUC;PETRÓLEO IMPORTADO;405170
1993;OUT;RIO DE JANEIRO;REDUC;PETRÓLEO IMPORTADO;391723
1993;JUL;RIO DE JANEIRO;REDUC;PETRÓLEO IMPORTADO;433116
1993;ABR;RIO DE JANEIRO;REDUC;PETRÓLEO IMPORTADO;447087
1993;MAR;RIO DE JANEIRO;REDUC;PETRÓLEO IMPORTADO;434511
1993;JUN;RIO DE JANEIRO;REDUC;PETRÓLEO IMPORTADO;432908
1993;MAI;RIO DE JANEIRO;REDUC;PETRÓLEO IMPORTADO;460970
1993;DEZ;RIO DE JANEIRO;REDUC;PETRÓLEO IMPORTADO;361495
1993;JUL;MINAS GERAIS;REGAP;PETRÓLEO IMPORTADO;498308
1993;JUN;MINAS GERAIS;REGAP;PETRÓLEO IMPORTADO;531428
1993;SET;MINAS GERAIS;REGAP;PETRÓLEO IMPORTADO;488176
1993;AGO;MINAS GERAIS;REGAP;PETRÓLEO IMPORTADO;569907
1993;MAI;MINAS GERAIS;REGAP;PETRÓLEO IMPORTADO;569891
1993;FEV;MINAS GERAIS;REGAP;PETRÓLEO IMPORTADO;487169
1993;JAN;MINAS GERAIS;REGAP;PETRÓLEO IMPORTADO;473762
1993;ABR;MINAS GERAIS;REGAP;PETRÓLEO IMPORTADO;484834
1993;MAR;MINAS GERAIS;REGAP;PETRÓLEO IMPORTADO;529129
1993;JUN;AMAZONAS;REMAN;PETRÓLEO IMPORTADO;34357
1993;MAI;AMAZONAS;REMAN;PETRÓLEO IMPORTADO;7445
1993;AGO;AMAZONAS;REMAN;PETRÓLEO IMPORTADO;46054
1993;JUL;AMAZONAS;REMAN;PETRÓLEO IMPORTADO;20218
1993;ABR;AMAZONAS;REMAN;PETRÓLEO IMPORTADO;11398
1993;JAN;AMAZONAS;REMAN;PETRÓLEO IMPORTADO;7541
1993;DEZ;SÃO PAULO;REPLAN;PETRÓLEO IMPORTADO;940279
1993;MAR;AMAZONAS;REMAN;PETRÓLEO IMPORTADO;2728
1993;FEV;AMAZONAS;REMAN;PETRÓLEO IMPORTADO;6647
1993;SET;AMAZONAS;REMAN;PETRÓLEO IMPORTADO;43771
1993;ABR;SÃO PAULO;RECAP;PETRÓLEO IMPORTADO;2832
1993;MAR;SÃO PAULO;RECAP;PETRÓLEO IMPORTADO;0
1993;JUN;SÃO PAULO;RECAP;PETRÓLEO IMPORTADO;6364
1993;MAI;SÃO PAULO;RECAP;PETRÓLEO IMPORTADO;11204
1993;FEV;SÃO PAULO;RECAP;PETRÓLEO IMPORTADO;0
1993;NOV;AMAZONAS;REMAN;PETRÓLEO IMPORTADO;42740
1993;OUT;AMAZONAS;REMAN;PETRÓLEO IMPORTADO;36834
1993;JAN;SÃO PAULO;RECAP;PETRÓLEO IMPORTADO;0
1993;DEZ;AMAZONAS;REMAN;PETRÓLEO IMPORTADO;48218
1993;NOV;CEARÁ;LUBNOR;PETRÓLEO IMPORTADO;19395
1993;OUT;CEARÁ;LUBNOR;PETRÓLEO IMPORTADO;24535
1993;JAN;SÃO PAULO;REPLAN;PETRÓLEO IMPORTADO;775967
1993;DEZ;CEARÁ;LUBNOR;PETRÓLEO IMPORTADO;24642
1993;SET;CEARÁ;LUBNOR;PETRÓLEO IMPORTADO;22055
1993;JUN;CEARÁ;LUBNOR;PETRÓLEO IMPORTADO;25300
1993;MAI;CEARÁ;LUBNOR;PETRÓLEO IMPORTADO;16225
1993;AGO;CEARÁ;LUBNOR;PETRÓLEO IMPORTADO;20575
1993;JUL;CEARÁ;LUBNOR;PETRÓLEO IMPORTADO;22059
1993;FEV;SÃO PAULO;REPLAN;PETRÓLEO IMPORTADO;759864
1993;SET;SÃO PAULO;REPLAN;PETRÓLEO IMPORTADO;1018407
1993;AGO;SÃO PAULO;REPLAN;PETRÓLEO IMPORTADO;948479
1993;NOV;SÃO PAULO;REPLAN;PETRÓLEO IMPORTADO;990512
1993;OUT;SÃO PAULO;REPLAN;PETRÓLEO IMPORTADO;877202
1993;JUL;SÃO PAULO;REPLAN;PETRÓLEO IMPORTADO;693844
1993;ABR;SÃO PAULO;REPLAN;PETRÓLEO IMPORTADO;648927
1993;MAR;SÃO PAULO;REPLAN;PETRÓLEO IMPORTADO;608970
1993;JUN;SÃO PAULO;REPLAN;PETRÓLEO IMPORTADO;877561
1993;MAI;SÃO PAULO;REPLAN;PETRÓLEO IMPORTADO;877936
1993;DEZ;RIO GRANDE DO SUL;RIOGRANDENSE;PETRÓLEO NACIONAL;15985
1993;NOV;RIO GRANDE DO SUL;RIOGRANDENSE;PETRÓLEO NACIONAL;15372
1993;FEV;SÃO PAULO;UNIVEN;PETRÓLEO NACIONAL;0
1993;JAN;SÃO PAULO;UNIVEN;PETRÓLEO NACIONAL;0
1993;OUT;RIO GRANDE DO SUL;RIOGRANDENSE;PETRÓLEO NACIONAL;9438
1993;JUL;RIO GRANDE DO SUL;RIOGRANDENSE;PETRÓLEO NACIONAL;7811
1993;JUN;RIO GRANDE DO SUL;RIOGRANDENSE;PETRÓLEO NACIONAL;18318
1993;SET;RIO GRANDE DO SUL;RIOGRANDENSE;PETRÓLEO NACIONAL;10303
1993;AGO;RIO GRANDE DO SUL;RIOGRANDENSE;PETRÓLEO NACIONAL;21997
1993;MAR;SÃO PAULO;UNIVEN;PETRÓLEO NACIONAL;0
1993;OUT;SÃO PAULO;UNIVEN;PETRÓLEO NACIONAL;0
1993;SET;SÃO PAULO;UNIVEN;PETRÓLEO NACIONAL;0
1993;DEZ;SÃO PAULO;UNIVEN;PETRÓLEO NACIONAL;0
1993;NOV;SÃO PAULO;UNIVEN;PETRÓLEO NACIONAL;0
1993;AGO;SÃO PAULO;UNIVEN;PETRÓLEO NACIONAL;0
1993;MAI;SÃO PAULO;UNIVEN;PETRÓLEO NACIONAL;0
1993;ABR;SÃO PAULO;UNIVEN;PETRÓLEO NACIONAL;0
1993;JUL;SÃO PAULO;UNIVEN;PETRÓLEO NACIONAL;0
1993;JUN;SÃO PAULO;UNIVEN;PETRÓLEO NACIONAL;0
1993;MAI;RIO DE JANEIRO;MANGUINHOS;PETRÓLEO NACIONAL;24242
1993;ABR;RIO DE JANEIRO;MANGUINHOS;PETRÓLEO NACIONAL;23889
1993;JUL;RIO DE JANEIRO;MANGUINHOS;PETRÓLEO NACIONAL;25249
1993;JUN;RIO DE JANEIRO;MANGUINHOS;PETRÓLEO NACIONAL;24473
1993;MAR;RIO DE JANEIRO;MANGUINHOS;PETRÓLEO NACIONAL;17370
1993;DEZ;PERNAMBUCO;RNEST;PETRÓLEO NACIONAL;0
1993;NOV;PERNAMBUCO;RNEST;PETRÓLEO NACIONAL;0
1993;FEV;RIO DE JANEIRO;MANGUINHOS;PETRÓLEO NACIONAL;12637
1993;JAN;RIO DE JANEIRO;MANGUINHOS;PETRÓLEO NACIONAL;6726
1993;AGO;RIO DE JANEIRO;MANGUINHOS;PETRÓLEO NACIONAL;25401
1993;MAR;RIO GRANDE DO SUL;RIOGRANDENSE;PETRÓLEO NACIONAL;14501
1993;FEV;RIO GRANDE DO SUL;RIOGRANDENSE;PETRÓLEO NACIONAL;9145
1993;MAI;RIO GRANDE DO SUL;RIOGRANDENSE;PETRÓLEO NACIONAL;11149
1993;ABR;RIO GRANDE DO SUL;RIOGRANDENSE;PETRÓLEO NACIONAL;10709
1993;JAN;RIO GRANDE DO SUL;RIOGRANDENSE;PETRÓLEO NACIONAL;8000
1993;OUT;RIO DE JANEIRO;MANGUINHOS;PETRÓLEO NACIONAL;25907
1993;SET;RIO DE JANEIRO;MANGUINHOS;PETRÓLEO NACIONAL;20204
1993;DEZ;RIO DE JANEIRO;MANGUINHOS;PETRÓLEO NACIONAL;21822
1993;NOV;RIO DE JANEIRO;MANGUINHOS;PETRÓLEO NACIONAL;19377
1993;FEV;BAHIA;RLAM;PETRÓLEO IMPORTADO;11697
1993;JAN;BAHIA;RLAM;PETRÓLEO IMPORTADO;13002
1993;ABR;BAHIA;RLAM;PETRÓLEO IMPORTADO;10505
1993;MAR;BAHIA;RLAM;PETRÓLEO IMPORTADO;17004
